product_url,name,brand,ingredients_raw,ingredients_list
https://incidecoder.com/products/is-clinical-cleansing-complex,iS Clinical Cleansing Complex,iS,"Water, Disodium Laureth Sulfosuccinate, Cocamidopropyl Betaine, Peg-30 Glyceryl Cocoate, Glycerin, Propylene Glycol, Carboxymethylcellulose, Salix Alba (Willow) Bark Extract, Saccharum Officinarum (Sugar Cane) Extract, Camellia Oleifera Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Asiaticoside, Tocopheryl Acetate, Retinyl Palmitate, Glycerin, Phospholipids, Salix Alba (Willow) Bark Extract, Camellia Oleifera Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract","['water', 'disodium laureth sulfosuccinate', 'cocamidopropyl betaine', 'peg-30 glyceryl cocoate', 'glycerin', 'propylene glycol', 'carboxymethylcellulose', 'salix alba (willow) bark extract', 'saccharum officinarum (sugar cane) extract', 'camellia oleifera leaf extract', 'chamomilla recutita (matricaria) flower extract', 'asiaticoside', 'tocopheryl acetate', 'retinyl palmitate', 'glycerin', 'phospholipids', 'salix alba (willow) bark extract', 'camellia oleifera leaf extract', 'chamomilla recutita (matricaria) flower extract']"
https://incidecoder.com/products/tata-harper-illuminating-moisturiser,Tata Harper Illuminating Moisturiser,Tata,"Aloe Barbadensis Leaf Juice*, Aqua/Water/Eau, Shea Butter Ethyl Esters, Carthamus Tinctorius (Safflower) Oleosomes*, Caprylic/Capric/Triglyceride, Mangifera Indica (Mango) Seed Butter, Glycerin, Rosa Damascena Flower Water*, Simmondsia Chinensis (Jojoba) Seed Oil*, Lactobacillus/Arundinaria Gigantea Ferment Filtrate, Borago Officinalis (Borage) Leaf Extract*, Calendula Officinalis (Calendula) Flower Extract*, Superoxide Dismutase, Soybean Peroxidase, Glycerin, Hyaluronic Acid, Sodium Hyaluronate, Aloe Barbadensis Leaf Juice*, Mel/Honey/Miel, Salix Alba (Willow) Bark Extract, Calendula Officinalis (Calendula) Flower Extract*","['aloe barbadensis leaf juice*', 'aqua/water/eau', 'shea butter ethyl esters', 'carthamus tinctorius (safflower) oleosomes*', 'caprylic/capric/triglyceride', 'mangifera indica (mango) seed butter', 'glycerin', 'rosa damascena flower water*', 'simmondsia chinensis (jojoba) seed oil*', 'lactobacillus/arundinaria gigantea ferment filtrate', 'borago officinalis (borage) leaf extract*', 'calendula officinalis (calendula) flower extract*', 'superoxide dismutase', 'soybean peroxidase', 'glycerin', 'hyaluronic acid', 'sodium hyaluronate', 'aloe barbadensis leaf juice*', 'mel/honey/miel', 'salix alba (willow) bark extract', 'calendula officinalis (calendula) flower extract*']"
https://incidecoder.com/products/the-ordinary-squalane-cleanser,The Ordinary Squalane Cleanser,The,"Squalane, Aqua (Water), Coco-Caprylate/Caprate, Glycerin, Sucrose Stearate, Ethyl Macadamiate, Caprylic/Capric Triglyceride, Sucrose Laurate, Hydrogenated Starch Hydrolysate, Tocopherol, Hydroxymethoxyphenyl Decanone, Malic Acid, Squalane, Glycerin, Hydroxymethoxyphenyl Decanone","['squalane', 'aqua (water)', 'coco-caprylate/caprate', 'glycerin', 'sucrose stearate', 'ethyl macadamiate', 'caprylic/capric triglyceride', 'sucrose laurate', 'hydrogenated starch hydrolysate', 'tocopherol', 'hydroxymethoxyphenyl decanone', 'malic acid', 'squalane', 'glycerin', 'hydroxymethoxyphenyl decanone']"
https://incidecoder.com/products/dermalogica-map-15-regenerator,Dermalogica Map-15 Regenerator,Dermalogica,"Water (Aqua), Magnesium Ascorbyl Phosphate, Propylene Glycol, Polymethylsilsesquioxane, Silica Dimethyl Silylate, C9-15 Fluoroalcohol Phosphate, Camellia Sinensis Leaf Extract, Glycerin, Urea, Magnesium Ascorbyl Phosphate, Camellia Sinensis Leaf Extract, Magnesium Ascorbyl Phosphate, Glycerin, Urea, Glycine, Alanine, Sodium Hyaluronate, Phospholipids, Camellia Sinensis Leaf Extract","['water (aqua)', 'magnesium ascorbyl phosphate', 'propylene glycol', 'polymethylsilsesquioxane', 'silica dimethyl silylate', 'c9-15 fluoroalcohol phosphate', 'camellia sinensis leaf extract', 'glycerin', 'urea', 'magnesium ascorbyl phosphate', 'camellia sinensis leaf extract', 'magnesium ascorbyl phosphate', 'glycerin', 'urea', 'glycine', 'alanine', 'sodium hyaluronate', 'phospholipids', 'camellia sinensis leaf extract']"
https://incidecoder.com/products/glossier-futuredew,Glossier Futuredew,Glossier,"Water/Aqua/Eau, Glycerin, Squalane, Isoamyl Laurate, Polyglyceryl-3 Polyricinoleate, Butylene Glycol, Simmondsia Chinensis (Jojoba) Seed Oil, Propanediol, Isohexadecane, Vitis Vinifera (Grape) Seed Oil, Tocopheryl Acetate, Rosmarinus Officinalis (Rosemary) Leaf Oil, Glycerin, Squalane, Sodium Hyaluronate, Oenothera Biennis (Evening Primrose) Oil","['water/aqua/eau', 'glycerin', 'squalane', 'isoamyl laurate', 'polyglyceryl-3 polyricinoleate', 'butylene glycol', 'simmondsia chinensis (jojoba) seed oil', 'propanediol', 'isohexadecane', 'vitis vinifera (grape) seed oil', 'tocopheryl acetate', 'rosmarinus officinalis (rosemary) leaf oil', 'glycerin', 'squalane', 'sodium hyaluronate', 'oenothera biennis (evening primrose) oil']"
https://incidecoder.com/products/youth-to-the-people-age-prevention-moisture-cream,Youth To The People Age Prevention Moisture Cream,Youth,"Water (Aqua), Helianthus Annuus (Sunflower) Seed Oil, Glyceryl Stearate, Cetyl Alcohol, Polysorbate 60, Glycerin, Tocopheryl Acetate (Vitamin E), Retinyl Palmitate (Vitamin A), Ascorbic Acid (Vitamin C), Tocopheryl Acetate (Vitamin E), Ascorbic Acid (Vitamin C), Sodium Hyaluronate Crosspolymer, Camellia Sinensis (Green Tea) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Retinyl Palmitate (Vitamin A), Ascorbic Acid (Vitamin C), Glycerin, Sodium Hyaluronate Crosspolymer, Panthenol (Vitamin B5), Camellia Sinensis (Green Tea) Leaf Extract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract","['water (aqua)', 'helianthus annuus (sunflower) seed oil', 'glyceryl stearate', 'cetyl alcohol', 'polysorbate 60', 'glycerin', 'tocopheryl acetate (vitamin e)', 'retinyl palmitate (vitamin a)', 'ascorbic acid (vitamin c)', 'tocopheryl acetate (vitamin e)', 'ascorbic acid (vitamin c)', 'sodium hyaluronate crosspolymer', 'camellia sinensis (green tea) leaf extract', 'chamomilla recutita (matricaria) flower extract', 'retinyl palmitate (vitamin a)', 'ascorbic acid (vitamin c)', 'glycerin', 'sodium hyaluronate crosspolymer', 'panthenol (vitamin b5)', 'camellia sinensis (green tea) leaf extract', 'aloe barbadensis (aloe vera) leaf extract', 'chamomilla recutita (matricaria) flower extract']"
https://incidecoder.com/products/derma-e-hydrating-eye-creme-with-hyaluronic-acid-and-pycnogenol,Derma E Hydrating Eye Crème With Hyaluronic Acid And Pycnogenol,Derma,"Purified Water (Aqua), Glycerin, Caprylic/Capric Triglyceride, Stearic Acid, Glyceryl Stearate, Cetyl Alcohol, Sodium Hyaluronate, Tocopheryl Acetate (Vitamin E), Retinyl Palmitate (Vitamin A), Tocopheryl Acetate (Vitamin E), Pinus Pinaster (Pycnogenol) Bark Extract, Hamamelis Virginiana (Witch Hazel) Extract, Camellia Sinensis (Green Tea) Leaf Extract**, Retinyl Palmitate (Vitamin A), Glycerin, Sodium Hyaluronate, Panthenol (Provitamin B5), Hamamelis Virginiana (Witch Hazel) Extract, Camellia Sinensis (Green Tea) Leaf Extract**, Aloe Barbadensis Leaf Extract**, Allantoin, Titanium Dioxide","['purified water (aqua)', 'glycerin', 'caprylic/capric triglyceride', 'stearic acid', 'glyceryl stearate', 'cetyl alcohol', 'sodium hyaluronate', 'tocopheryl acetate (vitamin e)', 'retinyl palmitate (vitamin a)', 'tocopheryl acetate (vitamin e)', 'pinus pinaster (pycnogenol) bark extract', 'hamamelis virginiana (witch hazel) extract', 'camellia sinensis (green tea) leaf extract**', 'retinyl palmitate (vitamin a)', 'glycerin', 'sodium hyaluronate', 'panthenol (provitamin b5)', 'hamamelis virginiana (witch hazel) extract', 'camellia sinensis (green tea) leaf extract**', 'aloe barbadensis leaf extract**', 'allantoin', 'titanium dioxide']"
https://incidecoder.com/products/the-body-shop-camomile-sumptuous-cleansing-butter-discontinued,The Body Shop Camomile Sumptuous Cleansing Butter (Discontinued),The,"Ethylhexyl Palmitate, Synthetic Wax, Peg-20 Glyceryl Triisostearate, Olea Europaea (Olive) Fruit Oil, Butyrospermum Parkii (Shea) Butter, Caprylyl Glycol, Tocopherol, Parfum/Fragrance, Aqua/Water, Olea Europaea (Olive) Fruit Oil, Tocopherol, Anthemis Nobilis Flower Extract","['ethylhexyl palmitate', 'synthetic wax', 'peg-20 glyceryl triisostearate', 'olea europaea (olive) fruit oil', 'butyrospermum parkii (shea) butter', 'caprylyl glycol', 'tocopherol', 'parfum/fragrance', 'aqua/water', 'olea europaea (olive) fruit oil', 'tocopherol', 'anthemis nobilis flower extract']"
https://incidecoder.com/products/cliniquefit-workout-makeup-broad-spectrum-spf-40,Clinique Fit Workout Makeup Broad Spectrum Spf 40,Clinique,"Octinoxate (7.5%), Octisalate (2.0%), Titanium Dioxide (1.6%), Water\Aqua\Eau, Methyl Trimethicone, Alcohol, Ethylhexyl Palmitate, Peg-9 Polydimethylsiloxyethyl Dimethicone, Propanediol, Tocopheryl Acetate, Hesperidin Methyl Chalcone, Palmitoyl Tetrapeptide-7, Dipeptide-2, Glycerin, Sodium Hyaluronate, Stearyl Glycyrrhetinate, Octinoxate (7.5%), Octisalate (2.0%), Titanium Dioxide (1.6%)","['octinoxate (7.5%)', 'octisalate (2.0%)', 'titanium dioxide (1.6%)', 'water\\aqua\\eau', 'methyl trimethicone', 'alcohol', 'ethylhexyl palmitate', 'peg-9 polydimethylsiloxyethyl dimethicone', 'propanediol', 'tocopheryl acetate', 'hesperidin methyl chalcone', 'palmitoyl tetrapeptide-7', 'dipeptide-2', 'glycerin', 'sodium hyaluronate', 'stearyl glycyrrhetinate', 'octinoxate (7.5%)', 'octisalate (2.0%)', 'titanium dioxide (1.6%)']"
https://incidecoder.com/products/ren-clarimatte-invisible-pores-detox-mask,REN Clarimatte Invisible Pores Detox Mask,REN,"Lavandula Angustifolia (Lavender) Flower Water, Kaolin, Cetearyl Alcohol, Cetearyl Glucoside, Phenoxyethanol, Spirulina Platensis Powder, Sodium Hydroxymethylglycinate, Lactic Acid, Lavandula Angustifolia (Lavender) Oil, Lactic Acid","['lavandula angustifolia (lavender) flower water', 'kaolin', 'cetearyl alcohol', 'cetearyl glucoside', 'phenoxyethanol', 'spirulina platensis powder', 'sodium hydroxymethylglycinate', 'lactic acid', 'lavandula angustifolia (lavender) oil', 'lactic acid']"
https://incidecoder.com/products/timeless-20-vitamin-c-e-ferulic-acid-serum,Timeless 20% Vitamin C+E Ferulic Acid Serum,Timeless,"Water, Ethoxydiglycol, L Ascorbic Acid 20.0%, Propylene Glycol, Alpha Tocopherol 1.0%, Polysorbate 80, Panthenol, Ferulic Acid 1.0%, Sodium Hyaluronate, L Ascorbic Acid 20.0%, Alpha Tocopherol 1.0%, Ferulic Acid 1.0%, L Ascorbic Acid 20.0%, Sodium Hyaluronate, Panthenol","['water', 'ethoxydiglycol', 'l ascorbic acid 20.0%', 'propylene glycol', 'alpha tocopherol 1.0%', 'polysorbate 80', 'panthenol', 'ferulic acid 1.0%', 'sodium hyaluronate', 'l ascorbic acid 20.0%', 'alpha tocopherol 1.0%', 'ferulic acid 1.0%', 'l ascorbic acid 20.0%', 'sodium hyaluronate', 'panthenol']"
https://incidecoder.com/products/holy-snails-snowbang-essence,Holy Snails Snowbang Essence,Holy,"Distilled Water, (Abronia Villosa Leaf Extract, Agave Americana Stem Extract, Blue Lotus Extract, Calendula Extract, Centella Asiatica Extract, Chamomile Extract, Evening Primrose Root Extract, Fouqueria Splendens Stem Extract, Calendula Extract, Centella Asiatica Extract, Chamomile Extract, Ginger Root Extract, Ginseng Extract, Green Tea Extract, Licorice Root Extract, Glycerin, Calendula Extract, Centella Asiatica Extract, Chamomile Extract, Ginger Root Extract, Green Tea Extract, Horse Chestnut Extract, Licorice Root Extract, Mushroom Extract","['distilled water', '(abronia villosa leaf extract', 'agave americana stem extract', 'blue lotus extract', 'calendula extract', 'centella asiatica extract', 'chamomile extract', 'evening primrose root extract', 'fouqueria splendens stem extract', 'calendula extract', 'centella asiatica extract', 'chamomile extract', 'ginger root extract', 'ginseng extract', 'green tea extract', 'licorice root extract', 'glycerin', 'calendula extract', 'centella asiatica extract', 'chamomile extract', 'ginger root extract', 'green tea extract', 'horse chestnut extract', 'licorice root extract', 'mushroom extract']"
